m,d1,d2,policy,time,total_perish_over_mT_mean,total_perish_over_mT_std,H_perish_over_mT_mean,H_perish_over_mT_std,E_perish_over_mT_mean,E_perish_over_mT_std
10000,10,100,TAP,37.00,0.07158580,0.00050128,0.07156840,0.00050021,0.00001740,0.00000481
10000,10,100,TAP,37.25,0.07205740,0.00049880,0.07204000,0.00049768,0.00001740,0.00000481
10000,10,100,TAP,37.50,0.07253920,0.00047085,0.07252180,0.00046972,0.00001740,0.00000482
10000,10,100,TAP,37.75,0.07302660,0.00045875,0.07300920,0.00045755,0.00001740,0.00000481
10000,10,100,TAP,38.00,0.07351920,0.00046717,0.07350180,0.00046586,0.00001740,0.00000481
10000,10,100,TAP,38.25,0.07400520,0.00047275,0.07398780,0.00047150,0.00001740,0.00000481
10000,10,100,TAP,38.50,0.07446260,0.00048993,0.07444520,0.00048860,0.00001740,0.00000481
10000,10,100,TAP,38.75,0.07495400,0.00052947,0.07493660,0.00052820,0.00001740,0.00000481
10000,10,100,TAP,39.00,0.07543520,0.00053582,0.07541780,0.00053451,0.00001740,0.00000481
10000,10,100,TAP,39.25,0.07591320,0.00053224,0.07589580,0.00053098,0.00001740,0.00000481
10000,10,100,TAP,39.50,0.07639880,0.00052172,0.07638140,0.00052059,0.00001740,0.00000481
10000,10,100,TAP,39.75,0.07689180,0.00053954,0.07687440,0.00053838,0.00001740,0.00000481
10000,10,100,TAP,40.00,0.07738480,0.00053316,0.07736740,0.00053210,0.00001740,0.00000482
10000,10,100,TAP,40.25,0.07786540,0.00052259,0.07784800,0.00052145,0.00001740,0.00000481
10000,10,100,TAP,40.50,0.07834880,0.00053498,0.07833140,0.00053374,0.00001740,0.00000481
10000,10,100,TAP,40.75,0.07883660,0.00053744,0.07881920,0.00053624,0.00001740,0.00000481
10000,10,100,TAP,41.00,0.07933740,0.00054188,0.07932000,0.00054071,0.00001740,0.00000481
10000,10,100,TAP,41.25,0.07982320,0.00057556,0.07980580,0.00057439,0.00001740,0.00000481
10000,10,100,TAP,41.50,0.08031160,0.00057560,0.08029420,0.00057437,0.00001740,0.00000481
10000,10,100,TAP,41.75,0.08080700,0.00057625,0.08078960,0.00057488,0.00001740,0.00000481
10000,10,100,TAP,42.00,0.08128740,0.00056879,0.08127000,0.00056745,0.00001740,0.00000481
10000,10,100,TAP,42.25,0.08178740,0.00058887,0.08177000,0.00058748,0.00001740,0.00000481
10000,10,100,TAP,42.50,0.08228640,0.00058011,0.08226900,0.00057882,0.00001740,0.00000481
10000,10,100,TAP,42.75,0.08278220,0.00060329,0.08276480,0.00060195,0.00001740,0.00000481
10000,10,100,TAP,43.00,0.08327100,0.00059350,0.08325360,0.00059203,0.00001740,0.00000482
10000,10,100,TAP,43.25,0.08375540,0.00059068,0.08373800,0.00058918,0.00001740,0.00000481
10000,10,100,TAP,43.50,0.08425640,0.00058393,0.08423900,0.00058233,0.00001740,0.00000481
10000,10,100,TAP,43.75,0.08473740,0.00058082,0.08472000,0.00057922,0.00001740,0.00000481
10000,10,100,TAP,44.00,0.08523900,0.00057981,0.08522160,0.00057836,0.00001740,0.00000481
10000,10,100,TAP,44.25,0.08573660,0.00058868,0.08571920,0.00058732,0.00001740,0.00000481
10000,10,100,TAP,44.50,0.08622800,0.00057980,0.08621060,0.00057841,0.00001740,0.00000481
10000,10,100,TAP,44.75,0.08671000,0.00058451,0.08669260,0.00058309,0.00001740,0.00000482
10000,10,100,TAP,45.00,0.08719720,0.00058395,0.08717980,0.00058265,0.00001740,0.00000481
10000,10,100,TAP,45.25,0.08769380,0.00058295,0.08767640,0.00058167,0.00001740,0.00000481
10000,10,100,TAP,45.50,0.08820360,0.00058019,0.08818620,0.00057897,0.00001740,0.00000481
10000,10,100,TAP,45.75,0.08868980,0.00057735,0.08867240,0.00057603,0.00001740,0.00000481
10000,10,100,TAP,46.00,0.08914820,0.00058661,0.08913080,0.00058542,0.00001740,0.00000481
10000,10,100,TAP,46.25,0.08962940,0.00059202,0.08961200,0.00059073,0.00001740,0.00000481
10000,10,100,TAP,46.50,0.09012560,0.00059093,0.09010820,0.00058956,0.00001740,0.00000481
10000,10,100,TAP,46.75,0.09062160,0.00059461,0.09060420,0.00059316,0.00001740,0.00000482
10000,10,100,TAP,47.00,0.09113300,0.00060109,0.09111560,0.00059945,0.00001740,0.00000481
10000,10,100,TAP,47.25,0.09162300,0.00059709,0.09160560,0.00059531,0.00001740,0.00000481
10000,10,100,TAP,47.50,0.09210040,0.00059474,0.09208300,0.00059295,0.00001740,0.00000482
10000,10,100,TAP,47.75,0.09260340,0.00059679,0.09258600,0.00059496,0.00001740,0.00000481
10000,10,100,TAP,48.00,0.09309640,0.00058613,0.09307900,0.00058428,0.00001740,0.00000481
10000,10,100,TAP,48.25,0.09358340,0.00056425,0.09356600,0.00056242,0.00001740,0.00000482
10000,10,100,TAP,48.50,0.09406660,0.00056327,0.09404920,0.00056152,0.00001740,0.00000481
10000,10,100,TAP,48.75,0.09454160,0.00056323,0.09452420,0.00056146,0.00001740,0.00000482
10000,10,100,TAP,49.00,0.09502240,0.00054612,0.09500500,0.00054443,0.00001740,0.00000481
10000,10,100,TAP,49.25,0.09549920,0.00056156,0.09548180,0.00055985,0.00001740,0.00000482
10000,10,100,TAP,49.50,0.09599460,0.00056739,0.09597720,0.00056567,0.00001740,0.00000481
10000,10,100,TAP,49.75,0.09647580,0.00054680,0.09645840,0.00054526,0.00001740,0.00000482
10000,10,100,TAP,50.00,0.09696020,0.00054675,0.09694280,0.00054524,0.00001740,0.00000481
10000,10,1000,greedy,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,greedy,0.25,0.00025660,0.00002690,0.00025220,0.00002504,0.00000440,0.00000246
10000,10,1000,greedy,0.50,0.00083620,0.00004811,0.00082440,0.00004510,0.00001180,0.00000503
10000,10,1000,greedy,0.75,0.00163540,0.00005716,0.00161800,0.00005167,0.00001740,0.00000934
10000,10,1000,greedy,1.00,0.00254320,0.00007744,0.00252140,0.00007352,0.00002180,0.00001000
10000,10,1000,greedy,1.25,0.00352700,0.00010138,0.00350080,0.00010014,0.00002620,0.00000995
10000,10,1000,greedy,1.50,0.00453000,0.00010937,0.00450000,0.00011041,0.00003000,0.00001054
10000,10,1000,greedy,1.75,0.00559780,0.00011610,0.00556380,0.00011796,0.00003400,0.00001207
10000,10,1000,greedy,2.00,0.00666900,0.00011339,0.00663160,0.00011455,0.00003740,0.00001399
10000,10,1000,greedy,2.25,0.00776820,0.00010623,0.00772580,0.00010358,0.00004240,0.00001214
10000,10,1000,greedy,2.50,0.00883380,0.00010483,0.00878720,0.00010146,0.00004660,0.00001343
10000,10,1000,greedy,2.75,0.00993220,0.00010776,0.00988060,0.00010257,0.00005160,0.00001382
10000,10,1000,greedy,3.00,0.01098960,0.00011439,0.01093420,0.00010945,0.00005540,0.00001535
10000,10,1000,greedy,3.25,0.01206740,0.00010984,0.01200700,0.00010409,0.00006040,0.00001662
10000,10,1000,greedy,3.50,0.01314180,0.00012927,0.01307720,0.00012293,0.00006460,0.00001578
10000,10,1000,greedy,3.75,0.01423620,0.00013702,0.01416720,0.00013211,0.00006900,0.00001625
10000,10,1000,greedy,4.00,0.01531600,0.00015235,0.01524240,0.00014341,0.00007360,0.00001619
10000,10,1000,greedy,4.25,0.01637880,0.00015678,0.01630080,0.00015008,0.00007800,0.00001514
10000,10,1000,greedy,4.50,0.01745820,0.00017043,0.01737580,0.00016601,0.00008240,0.00001490
10000,10,1000,greedy,4.75,0.01855560,0.00017403,0.01846960,0.00016919,0.00008600,0.00001386
10000,10,1000,greedy,5.00,0.01965380,0.00018036,0.01956280,0.00017518,0.00009100,0.00001300
10000,10,1000,greedy,5.25,0.02073160,0.00017542,0.02063720,0.00017101,0.00009440,0.00001302
10000,10,1000,greedy,5.50,0.02182740,0.00019201,0.02172940,0.00018698,0.00009800,0.00001317
10000,10,1000,greedy,5.75,0.02291400,0.00020067,0.02281140,0.00019667,0.00010260,0.00001376
10000,10,1000,greedy,6.00,0.02400680,0.00025163,0.02390020,0.00024845,0.00010660,0.00001350
10000,10,1000,greedy,6.25,0.02508660,0.00024993,0.02497380,0.00024567,0.00011280,0.00001337
10000,10,1000,greedy,6.50,0.02614820,0.00023629,0.02603180,0.00023424,0.00011640,0.00001448
10000,10,1000,greedy,6.75,0.02723580,0.00022401,0.02711560,0.00022145,0.00012020,0.00001431
10000,10,1000,greedy,7.00,0.02832720,0.00022017,0.02820160,0.00021923,0.00012560,0.00001439
10000,10,1000,greedy,7.25,0.02939540,0.00022545,0.02926560,0.00022515,0.00012980,0.00001384
10000,10,1000,greedy,7.50,0.03049780,0.00022588,0.03036160,0.00022605,0.00013620,0.00001447
10000,10,1000,greedy,7.75,0.03159400,0.00022269,0.03145220,0.00022128,0.00014180,0.00001539
10000,10,1000,greedy,8.00,0.03269620,0.00021138,0.03254960,0.00021101,0.00014660,0.00001491
10000,10,1000,greedy,8.25,0.03378340,0.00022331,0.03363260,0.00022160,0.00015080,0.00001497
10000,10,1000,greedy,8.50,0.03484820,0.00020524,0.03469280,0.00020221,0.00015540,0.00001399
10000,10,1000,greedy,8.75,0.03594780,0.00021983,0.03578580,0.00021638,0.00016200,0.00001327
10000,10,1000,greedy,9.00,0.03703080,0.00022020,0.03686420,0.00021692,0.00016660,0.00001411
10000,10,1000,greedy,9.25,0.03809680,0.00022000,0.03792580,0.00021649,0.00017100,0.00001304
10000,10,1000,greedy,9.50,0.03920160,0.00023339,0.03902740,0.00023236,0.00017420,0.00001216
10000,10,1000,greedy,9.75,0.04029500,0.00024787,0.04011640,0.00024753,0.00017860,0.00001237
10000,10,1000,greedy,10.00,0.04136760,0.00027501,0.04118540,0.00027530,0.00018220,0.00001172
10000,10,1000,greedy,10.25,0.04243180,0.00028433,0.04224520,0.00028334,0.00018660,0.00001265
10000,10,1000,greedy,10.50,0.04350020,0.00028148,0.04330960,0.00028003,0.00019060,0.00001170
10000,10,1000,greedy,10.75,0.04459220,0.00031100,0.04439660,0.00031147,0.00019560,0.00001236
10000,10,1000,greedy,11.00,0.04567680,0.00032778,0.04547780,0.00033008,0.00019900,0.00001431
10000,10,1000,greedy,11.25,0.04676020,0.00033284,0.04655740,0.00033504,0.00020280,0.00001415
10000,10,1000,greedy,11.50,0.04784700,0.00031392,0.04764060,0.00031640,0.00020640,0.00001271
10000,10,1000,greedy,11.75,0.04894460,0.00030354,0.04873460,0.00030766,0.00021000,0.00001116
10000,10,1000,greedy,12.00,0.05004020,0.00028604,0.04982580,0.00029067,0.00021440,0.00001199
10000,10,1000,greedy,12.25,0.05113820,0.00027957,0.05091940,0.00028594,0.00021880,0.00001189
10000,10,1000,greedy,12.50,0.05224660,0.00024106,0.05202260,0.00024571,0.00022400,0.00001091
10000,10,1000,greedy,12.75,0.05334160,0.00025495,0.05311320,0.00025751,0.00022840,0.00001049
10000,10,1000,greedy,13.00,0.05444520,0.00025503,0.05421280,0.00025834,0.00023240,0.00001119
10000,10,1000,greedy,13.25,0.05552720,0.00025267,0.05529140,0.00025553,0.00023580,0.00000954
10000,10,1000,greedy,13.50,0.05665460,0.00024026,0.05641480,0.00024389,0.00023980,0.00000968
10000,10,1000,greedy,13.75,0.05776300,0.00022763,0.05751860,0.00023117,0.00024440,0.00000918
10000,10,1000,greedy,14.00,0.05884040,0.00024825,0.05859200,0.00025246,0.00024840,0.00000951
10000,10,1000,greedy,14.25,0.05994140,0.00026789,0.05969120,0.00027174,0.00025020,0.00000950
10000,10,1000,greedy,14.50,0.06104120,0.00027888,0.06078680,0.00028243,0.00025440,0.00000908
10000,10,1000,greedy,14.75,0.06210980,0.00028369,0.06185020,0.00028896,0.00025960,0.00000873
10000,10,1000,greedy,15.00,0.06318380,0.00031334,0.06292000,0.00031761,0.00026380,0.00000791
10000,10,1000,greedy,15.25,0.06428280,0.00033804,0.06401400,0.00034258,0.00026880,0.00000834
10000,10,1000,greedy,15.50,0.06538340,0.00031713,0.06510960,0.00032233,0.00027380,0.00000871
10000,10,1000,greedy,15.75,0.06648580,0.00032356,0.06620720,0.00032795,0.00027860,0.00000849
10000,10,1000,greedy,16.00,0.06757520,0.00032614,0.06729280,0.00033080,0.00028240,0.00000947
10000,10,1000,greedy,16.25,0.06867000,0.00031020,0.06838460,0.00031516,0.00028540,0.00000975
10000,10,1000,greedy,16.50,0.06976100,0.00031869,0.06947220,0.00032326,0.00028880,0.00000880
10000,10,1000,greedy,16.75,0.07085180,0.00032158,0.07055840,0.00032533,0.00029340,0.00000838
10000,10,1000,greedy,17.00,0.07192060,0.00032115,0.07162420,0.00032356,0.00029640,0.00000848
10000,10,1000,greedy,17.25,0.07300620,0.00028664,0.07270540,0.00028744,0.00030080,0.00000738
10000,10,1000,greedy,17.50,0.07409000,0.00029192,0.07378560,0.00029405,0.00030440,0.00000815
10000,10,1000,greedy,17.75,0.07518540,0.00030772,0.07487560,0.00031034,0.00030980,0.00000835
10000,10,1000,greedy,18.00,0.07627620,0.00032150,0.07596000,0.00032428,0.00031620,0.00000926
10000,10,1000,greedy,18.25,0.07735340,0.00031985,0.07703220,0.00032216,0.00032120,0.00000895
10000,10,1000,greedy,18.50,0.07845080,0.00029796,0.07812580,0.00030060,0.00032500,0.00000823
10000,10,1000,greedy,18.75,0.07953640,0.00028490,0.07920840,0.00028736,0.00032800,0.00000822
10000,10,1000,greedy,19.00,0.08060140,0.00029688,0.08026900,0.00029895,0.00033240,0.00000913
10000,10,1000,greedy,19.25,0.08167700,0.00031217,0.08134140,0.00031369,0.00033560,0.00000898
10000,10,1000,greedy,19.50,0.08274740,0.00030678,0.08240780,0.00030742,0.00033960,0.00000979
10000,10,1000,greedy,19.75,0.08385260,0.00033945,0.08350840,0.00034042,0.00034420,0.00001026
10000,10,1000,greedy,20.00,0.08494880,0.00031590,0.08460100,0.00031809,0.00034780,0.00001035
10000,10,1000,greedy,20.25,0.08603620,0.00032840,0.08568380,0.00033067,0.00035240,0.00001166
10000,10,1000,greedy,20.50,0.08713580,0.00030511,0.08677880,0.00030865,0.00035700,0.00001252
10000,10,1000,greedy,20.75,0.08820640,0.00033751,0.08784620,0.00034298,0.00036020,0.00001245
10000,10,1000,greedy,21.00,0.08932200,0.00032641,0.08895640,0.00033268,0.00036560,0.00001313
10000,10,1000,greedy,21.25,0.09043320,0.00037740,0.09006400,0.00038296,0.00036920,0.00001286
10000,10,1000,greedy,21.50,0.09152680,0.00040624,0.09115360,0.00041357,0.00037320,0.00001341
10000,10,1000,greedy,21.75,0.09261180,0.00042743,0.09223320,0.00043563,0.00037860,0.00001204
10000,10,1000,greedy,22.00,0.09369880,0.00044103,0.09331580,0.00044950,0.00038300,0.00001324
10000,10,1000,greedy,22.25,0.09479420,0.00044867,0.09440680,0.00045766,0.00038740,0.00001363
10000,10,1000,greedy,22.50,0.09587560,0.00045554,0.09548320,0.00046517,0.00039240,0.00001362
10000,10,1000,greedy,22.75,0.09694480,0.00045230,0.09654740,0.00046160,0.00039740,0.00001307
10000,10,1000,greedy,23.00,0.09802020,0.00042763,0.09761880,0.00043707,0.00040140,0.00001262
10000,10,1000,greedy,23.25,0.09909260,0.00042936,0.09868640,0.00043847,0.00040620,0.00001294
10000,10,1000,greedy,23.50,0.10018000,0.00045319,0.09976700,0.00046021,0.00041300,0.00001248
10000,10,1000,greedy,23.75,0.10127800,0.00045459,0.10086100,0.00046029,0.00041700,0.00001080
10000,10,1000,greedy,24.00,0.10237760,0.00044359,0.10195640,0.00044807,0.00042120,0.00001159
10000,10,1000,greedy,24.25,0.10350620,0.00045385,0.10308100,0.00045755,0.00042520,0.00001283
10000,10,1000,greedy,24.50,0.10460620,0.00044671,0.10417740,0.00044938,0.00042880,0.00001341
10000,10,1000,greedy,24.75,0.10570940,0.00046677,0.10527660,0.00046927,0.00043280,0.00001357
10000,10,1000,greedy,25.00,0.10681600,0.00048832,0.10637800,0.00048952,0.00043800,0.00001162
10000,10,1000,greedy,25.25,0.10793820,0.00050020,0.10749600,0.00050180,0.00044220,0.00001125
10000,10,1000,greedy,25.50,0.10905160,0.00050525,0.10860480,0.00050753,0.00044680,0.00001156
10000,10,1000,greedy,25.75,0.11013020,0.00049956,0.10967880,0.00050151,0.00045140,0.00001222
10000,10,1000,greedy,26.00,0.11121980,0.00049315,0.11076440,0.00049564,0.00045540,0.00001296
10000,10,1000,greedy,26.25,0.11228480,0.00052602,0.11182500,0.00052820,0.00045980,0.00001231
10000,10,1000,greedy,26.50,0.11338460,0.00052816,0.11292060,0.00053051,0.00046400,0.00001323
10000,10,1000,greedy,26.75,0.11447200,0.00052424,0.11400380,0.00052584,0.00046820,0.00001341
10000,10,1000,greedy,27.00,0.11556820,0.00054291,0.11509580,0.00054781,0.00047240,0.00001557
10000,10,1000,greedy,27.25,0.11667280,0.00053282,0.11619580,0.00053945,0.00047700,0.00001690
10000,10,1000,greedy,27.50,0.11775860,0.00053314,0.11727820,0.00053906,0.00048040,0.00001599
10000,10,1000,greedy,27.75,0.11884760,0.00052873,0.11836420,0.00053375,0.00048340,0.00001600
10000,10,1000,greedy,28.00,0.11992280,0.00051612,0.11943360,0.00052146,0.00048920,0.00001482
10000,10,1000,greedy,28.25,0.12103100,0.00053874,0.12053820,0.00054334,0.00049280,0.00001558
10000,10,1000,greedy,28.50,0.12212440,0.00054012,0.12162640,0.00054484,0.00049800,0.00001622
10000,10,1000,greedy,28.75,0.12321460,0.00055773,0.12271300,0.00056374,0.00050160,0.00001704
10000,10,1000,greedy,29.00,0.12431020,0.00054365,0.12380440,0.00054990,0.00050580,0.00001739
10000,10,1000,greedy,29.25,0.12539760,0.00054100,0.12488600,0.00054847,0.00051160,0.00001771
10000,10,1000,greedy,29.50,0.12650820,0.00055435,0.12599240,0.00056149,0.00051580,0.00001765
10000,10,1000,greedy,29.75,0.12761220,0.00054379,0.12709220,0.00055172,0.00052000,0.00001702
10000,10,1000,greedy,30.00,0.12871540,0.00053768,0.12819100,0.00054620,0.00052440,0.00001791
10000,10,1000,greedy,30.25,0.12980220,0.00052837,0.12927400,0.00053716,0.00052820,0.00001677
10000,10,1000,greedy,30.50,0.13090320,0.00050199,0.13036940,0.00051009,0.00053380,0.00001750
10000,10,1000,greedy,30.75,0.13200700,0.00053975,0.13146840,0.00054666,0.00053860,0.00001771
10000,10,1000,greedy,31.00,0.13310040,0.00053274,0.13255740,0.00053830,0.00054300,0.00001762
10000,10,1000,greedy,31.25,0.13418840,0.00055006,0.13364180,0.00055730,0.00054660,0.00001764
10000,10,1000,greedy,31.50,0.13527400,0.00057168,0.13472360,0.00057779,0.00055040,0.00001594
10000,10,1000,greedy,31.75,0.13633660,0.00056939,0.13577980,0.00057702,0.00055680,0.00001728
10000,10,1000,greedy,32.00,0.13742200,0.00055158,0.13686100,0.00055955,0.00056100,0.00001721
10000,10,1000,greedy,32.25,0.13852500,0.00052404,0.13796080,0.00053266,0.00056420,0.00001963
10000,10,1000,greedy,32.50,0.13960420,0.00054655,0.13903700,0.00055393,0.00056720,0.00001967
10000,10,1000,greedy,32.75,0.14070700,0.00055015,0.14013520,0.00055709,0.00057180,0.00002058
10000,10,1000,greedy,33.00,0.14181020,0.00055460,0.14123380,0.00056024,0.00057640,0.00002046
10000,10,1000,greedy,33.25,0.14290820,0.00055695,0.14232580,0.00056418,0.00058240,0.00002103
10000,10,1000,greedy,33.50,0.14400240,0.00057025,0.14341660,0.00057974,0.00058580,0.00002151
10000,10,1000,greedy,33.75,0.14510520,0.00057480,0.14451600,0.00058394,0.00058920,0.00002314
10000,10,1000,greedy,34.00,0.14618460,0.00059760,0.14559060,0.00060487,0.00059400,0.00002135
10000,10,1000,greedy,34.25,0.14726020,0.00061503,0.14666160,0.00062159,0.00059860,0.00002329
10000,10,1000,greedy,34.50,0.14833780,0.00060633,0.14773540,0.00061250,0.00060240,0.00002249
10000,10,1000,greedy,34.75,0.14943300,0.00059062,0.14882640,0.00059706,0.00060660,0.00002391
10000,10,1000,greedy,35.00,0.15053220,0.00060021,0.14992100,0.00060766,0.00061120,0.00002329
10000,10,1000,greedy,35.25,0.15159740,0.00061869,0.15098340,0.00062736,0.00061400,0.00002282
10000,10,1000,greedy,35.50,0.15267140,0.00061185,0.15205340,0.00062137,0.00061800,0.00002491
10000,10,1000,greedy,35.75,0.15375420,0.00061433,0.15313240,0.00062346,0.00062180,0.00002479
10000,10,1000,greedy,36.00,0.15486940,0.00058453,0.15424240,0.00059424,0.00062700,0.00002570
10000,10,1000,greedy,36.25,0.15594760,0.00057335,0.15531740,0.00058331,0.00063020,0.00002520
10000,10,1000,greedy,36.50,0.15705460,0.00058216,0.15641980,0.00059385,0.00063480,0.00002509
10000,10,1000,greedy,36.75,0.15815160,0.00054666,0.15751260,0.00055799,0.00063900,0.00002441
10000,10,1000,greedy,37.00,0.15921220,0.00054476,0.15857080,0.00055701,0.00064140,0.00002502
10000,10,1000,greedy,37.25,0.16030580,0.00056424,0.15966020,0.00057562,0.00064560,0.00002605
10000,10,1000,greedy,37.50,0.16137580,0.00058385,0.16072680,0.00059328,0.00064900,0.00002506
10000,10,1000,greedy,37.75,0.16246920,0.00060739,0.16181740,0.00061600,0.00065180,0.00002547
10000,10,1000,greedy,38.00,0.16355020,0.00058886,0.16289460,0.00059814,0.00065560,0.00002475
10000,10,1000,greedy,38.25,0.16464720,0.00060474,0.16398720,0.00061572,0.00066000,0.00002489
10000,10,1000,greedy,38.50,0.16574180,0.00060578,0.16507800,0.00061608,0.00066380,0.00002410
10000,10,1000,greedy,38.75,0.16682980,0.00059459,0.16616320,0.00060497,0.00066660,0.00002402
10000,10,1000,greedy,39.00,0.16791920,0.00057951,0.16724760,0.00059012,0.00067160,0.00002422
10000,10,1000,greedy,39.25,0.16900260,0.00059614,0.16832660,0.00060743,0.00067600,0.00002558
10000,10,1000,greedy,39.50,0.17008240,0.00060478,0.16940260,0.00061624,0.00067980,0.00002361
10000,10,1000,greedy,39.75,0.17116180,0.00060253,0.17047640,0.00061125,0.00068540,0.00002325
10000,10,1000,greedy,40.00,0.17225960,0.00058962,0.17156820,0.00060068,0.00069140,0.00002386
10000,10,1000,greedy,40.25,0.17337380,0.00057897,0.17267680,0.00058912,0.00069700,0.00002396
10000,10,1000,greedy,40.50,0.17446540,0.00055319,0.17376380,0.00056237,0.00070160,0.00002219
10000,10,1000,greedy,40.75,0.17554260,0.00055475,0.17483680,0.00056265,0.00070580,0.00002153
10000,10,1000,greedy,41.00,0.17663320,0.00057710,0.17592280,0.00058266,0.00071040,0.00001973
10000,10,1000,greedy,41.25,0.17772380,0.00058043,0.17700980,0.00058624,0.00071400,0.00001996
10000,10,1000,greedy,41.50,0.17885240,0.00057554,0.17813340,0.00058108,0.00071900,0.00002062
10000,10,1000,greedy,41.75,0.17993560,0.00056025,0.17921360,0.00056646,0.00072200,0.00002197
10000,10,1000,greedy,42.00,0.18102180,0.00057456,0.18029540,0.00058122,0.00072640,0.00002154
10000,10,1000,greedy,42.25,0.18211180,0.00055614,0.18138020,0.00056193,0.00073160,0.00002151
10000,10,1000,greedy,42.50,0.18319880,0.00060083,0.18246320,0.00060602,0.00073560,0.00002032
10000,10,1000,greedy,42.75,0.18429000,0.00059043,0.18355140,0.00059619,0.00073860,0.00002000
10000,10,1000,greedy,43.00,0.18537440,0.00060796,0.18463120,0.00061416,0.00074320,0.00002160
10000,10,1000,greedy,43.25,0.18647320,0.00059174,0.18572540,0.00060065,0.00074780,0.00002278
10000,10,1000,greedy,43.50,0.18758240,0.00058047,0.18683160,0.00058929,0.00075080,0.00002285
10000,10,1000,greedy,43.75,0.18866320,0.00061090,0.18790920,0.00061971,0.00075400,0.00002285
10000,10,1000,greedy,44.00,0.18975740,0.00060621,0.18899840,0.00061668,0.00075900,0.00002413
10000,10,1000,greedy,44.25,0.19083760,0.00060186,0.19007340,0.00061187,0.00076420,0.00002515
10000,10,1000,greedy,44.50,0.19191160,0.00060107,0.19114420,0.00061042,0.00076740,0.00002451
10000,10,1000,greedy,44.75,0.19301900,0.00059721,0.19224760,0.00060471,0.00077140,0.00002289
10000,10,1000,greedy,45.00,0.19413480,0.00061724,0.19336120,0.00062420,0.00077360,0.00002305
10000,10,1000,greedy,45.25,0.19524080,0.00064324,0.19446220,0.00065033,0.00077860,0.00002315
10000,10,1000,greedy,45.50,0.19629620,0.00065496,0.19551180,0.00066071,0.00078440,0.00002345
10000,10,1000,greedy,45.75,0.19736480,0.00066003,0.19657640,0.00066700,0.00078840,0.00002368
10000,10,1000,greedy,46.00,0.19845860,0.00068372,0.19766700,0.00069143,0.00079160,0.00002475
10000,10,1000,greedy,46.25,0.19954660,0.00067855,0.19875020,0.00068668,0.00079640,0.00002223
10000,10,1000,greedy,46.50,0.20061800,0.00066523,0.19981780,0.00067276,0.00080020,0.00002180
10000,10,1000,greedy,46.75,0.20171660,0.00069823,0.20091140,0.00070644,0.00080520,0.00002057
10000,10,1000,greedy,47.00,0.20281460,0.00069905,0.20200540,0.00070701,0.00080920,0.00002043
10000,10,1000,greedy,47.25,0.20390840,0.00072478,0.20309540,0.00073143,0.00081300,0.00002115
10000,10,1000,greedy,47.50,0.20501200,0.00070966,0.20419440,0.00071639,0.00081760,0.00002145
10000,10,1000,greedy,47.75,0.20611220,0.00070142,0.20529000,0.00070708,0.00082220,0.00002159
10000,10,1000,greedy,48.00,0.20720980,0.00069092,0.20638320,0.00069595,0.00082660,0.00002263
10000,10,1000,greedy,48.25,0.20827440,0.00069566,0.20744320,0.00070097,0.00083120,0.00002393
10000,10,1000,greedy,48.50,0.20939680,0.00069327,0.20856180,0.00069968,0.00083500,0.00002553
10000,10,1000,greedy,48.75,0.21047320,0.00071014,0.20963460,0.00071661,0.00083860,0.00002515
10000,10,1000,greedy,49.00,0.21159760,0.00069987,0.21075420,0.00070651,0.00084340,0.00002678
10000,10,1000,greedy,49.25,0.21268660,0.00071698,0.21184100,0.00072257,0.00084560,0.00002686
10000,10,1000,greedy,49.50,0.21378220,0.00070351,0.21293120,0.00071187,0.00085100,0.00002584
10000,10,1000,greedy,49.75,0.21488020,0.00071327,0.21402540,0.00072194,0.00085480,0.00002493
10000,10,1000,greedy,50.00,0.21596920,0.00070969,0.21511080,0.00071594,0.00085840,0.00002343
10000,10,1000,patient,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,patient,0.25,0.00020380,0.00002012,0.00020360,0.00002037,0.00000020,0.00000063
10000,10,1000,patient,0.50,0.00062700,0.00003366,0.00062680,0.00003363,0.00000020,0.00000063
10000,10,1000,patient,0.75,0.00116340,0.00004639,0.00116320,0.00004642,0.00000020,0.00000063
10000,10,1000,patient,1.00,0.00181320,0.00005990,0.00181300,0.00005994,0.00000020,0.00000063
10000,10,1000,patient,1.25,0.00256920,0.00007762,0.00256900,0.00007768,0.00000020,0.00000063
10000,10,1000,patient,1.50,0.00339940,0.00010137,0.00339920,0.00010159,0.00000020,0.00000063
10000,10,1000,patient,1.75,0.00429360,0.00012676,0.00429340,0.00012695,0.00000020,0.00000063
10000,10,1000,patient,2.00,0.00528040,0.00016578,0.00528020,0.00016600,0.00000020,0.00000063
10000,10,1000,patient,2.25,0.00631760,0.00019220,0.00631740,0.00019241,0.00000020,0.00000063
10000,10,1000,patient,2.50,0.00740380,0.00020957,0.00740360,0.00020976,0.00000020,0.00000063
10000,10,1000,patient,2.75,0.00853480,0.00020144,0.00853460,0.00020161,0.00000020,0.00000063
10000,10,1000,patient,3.00,0.00970420,0.00021156,0.00970400,0.00021169,0.00000020,0.00000063
10000,10,1000,patient,3.25,0.01089380,0.00021069,0.01089360,0.00021089,0.00000020,0.00000063
